(La/Yb)N,(La/Nd)N,(Gd/Yb)N,Eu/Eu*,YbN,REE+Y,LREE,Sr/Y,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,花岗岩类型
2.371400244,0.633458353,4.09104809,0.289264786,215.2941176,2304.78,1095.6,0.364275668,142.0341112,259,711,121,383,61.7,378,137,14.9,181,26.4,151,27.9,63.8,7.06,36.6,4.42,I型
5.642452095,0.913624354,3.451268461,0.298259178,369.4117647,5209.51,3492.5,0.294581281,154.9463031,299,1015,494,1446,201,1070,256,25.5,262,34.7,196,36.6,90.1,11.5,62.8,8.31,I型
8.442552556,1.03517834,3.861722972,0.406580564,265.8823529,4839.21,3516.6,0.346446701,142.0341112,273,788,532,1498,213,1017,227,29.6,211,27.1,145,26.7,65.7,7.72,45.2,6.19,I型
11.99906667,1.185382462,4.460291298,0.381517339,127.6470588,2874.33,2196.7,0.784810127,167.858495,310,395,363,952,130,606,130,15.7,117,14.8,77,13.6,31.7,3.85,21.7,2.98,I型
10.6918239,1.186140617,3.902125511,0.456346418,155.8823529,3134.78,2383.9,0.777777778,180.770687,343,441,395,1035,138,659,137,19.9,125,15.5,83,15.6,36,4.44,26.5,3.84,I型
7.776035249,1.091962215,3.184548802,0.347539044,132.9411765,2112.84,1554.85,0.803625378,154.9463031,266,331,245,664,94.3,444,96.9,10.65,87,11.3,61,11,27.2,3.74,22.6,3.15,I型
5.745716008,1.002218593,3.067017561,0.306493372,345.8823529,4586,3117.5,0.276404494,167.858495,246,890,471,1282,187,930,225,22.5,218,28.6,156,29.1,70.3,9.53,58.8,8.17,I型
9.457491096,1.084731989,4.200738055,0.35494938,264.1176471,5041.32,3709.5,0.374677003,180.770687,290,774,592,1551,220,1080,239,27.5,228,29,152,26.8,63.1,7.77,44.9,6.25,I型
6.265463468,0.827038603,4.307338934,0.4051578,241.7647059,3916.31,2647.9,0.436734694,167.858495,321,735,359,1023,161,859,217,28.9,214,28.2,149,26.6,62,7.22,41.1,5.29,I型
4.683652772,0.893584623,3.072948918,0.224335928,457.6470588,5475.25,3511.8,0.167919799,180.770687,201,1197,508,1377,207,1125,274,20.8,289,36.5,204,38,96.4,12.27,77.8,12.48,I型
6.360291825,0.986710614,3.165014642,0.319730488,358.2352941,5150.46,3609.3,0.290149893,167.858495,271,934,540,1501,216,1083,244,25.3,233,30.6,161,30,73.1,9.64,60.9,8.92,I型
8.552970921,1.069434385,3.945604104,0.325380317,293.5294118,5193.18,3765.1,0.321299639,154.9463031,267,831,595,1574,223,1101,246,26.1,238,29.9,163,29.2,71,8.95,49.9,7.13,I型
7.596282613,1.135688471,3.166509505,0.319943762,368.8235294,5594.6,4023.3,0.284810127,167.858495,270,948,664,1687,234,1157,255,26.3,240,31.4,164,30.8,75,10.2,62.7,9.2,I型
7.499634933,1.012379942,3.525986199,0.308331987,322.9411765,5122.37,3739.5,0.344569288,180.770687,276,801,574,1554,220,1122,245,24.5,234,29.4,153,28,65.6,8.73,54.9,8.24,I型
6.683132654,1.051378203,3.127410836,0.448560433,241.1764706,3515.58,2476.5,0.487301587,180.770687,307,630,382,1043,148,719,161,23.5,155,19.7,109,20.2,50.9,6.73,41,6.55,I型
9.499372791,1.194844722,3.336520125,0.422431349,282.9411765,5116.25,3847.1,0.41370224,180.770687,314,759,637,1681,226,1055,219,29.1,194,25.2,140,25.8,62,8.22,48.1,6.83,I型
6.185292073,0.890389786,3.790787212,0.370953445,260.5882353,3948.59,2705.9,0.407660739,167.858495,298,731,382,1085,162,849,203,24.9,203,25.9,139,25.6,60.3,7.5,44.3,6.09,I型
10.45542456,1.300101997,3.367324293,0.228458548,330.2773969,6218.246286,4703.703468,0.407447957,124.3113826,365.9808284,898.227178,818.4061269,2098.639425,273.5385643,1245.70711,249.2507059,18.16153614,228.5470515,31.41754401,170.0458035,32.40101845,80.65735873,9.774948302,56.14715748,7.324758009,I型
11.6574568,1.327150881,3.696117639,0.236945626,354.2355066,7252.366619,5541.529598,0.398975187,138.1690292,402.7586717,1009.483008,978.6879725,2464.404139,325.6029737,1459.312989,291.4360356,22.08548788,269.0603495,35.51491199,190.2836782,38.03733708,88.93258732,11.26909245,60.22003613,8.036020488,I型
9.556031273,1.262553936,3.310689684,0.24224059,298.2336921,5251.331725,3862.108082,0.411104743,118.7992093,346.3169887,842.4057236,675.4335258,1661.482922,225.1669283,1058.661623,224.1357403,17.22734216,202.9023172,28.02349549,149.5001159,28.54471302,71.62511198,8.772408094,50.69972766,6.750030922,I型
9.793680304,1.289074525,3.400420296,0.222763605,457.1500515,8142.480245,6018.329618,0.296632554,132.0160459,376.8280603,1270.353018,1061.092005,2614.272625,349.2658739,1628.919091,340.3663677,24.41365563,319.4502254,42.73872051,232.1806587,45.65577726,111.6691224,14.02925628,77.71550876,10.35833909,I型
9.923966186,1.313159987,3.346620331,0.221874894,404.5529989,7189.966634,5361.259097,0.352958247,135.676202,385.0912079,1091.038986,951.5005567,2348.587909,312.394952,1433.890219,293.8176411,21.06781968,278.2234273,36.92242571,199.4536592,37.9015738,95.3860628,11.98792694,68.77400981,9.019465331,I型
10.96385371,1.304416703,3.661051454,0.2182973,314.88234,6159.58166,4629.905524,0.370911059,124.8189586,336.3475557,906.8145797,818.2007668,2033.343446,270.227155,1241.275054,249.248116,17.61098621,236.9004922,31.37348796,172.1515256,32.40561331,80.32459261,9.478892422,53.5299978,6.696954496,I型
7.796049585,1.184367935,3.046752896,0.218346326,523.333087,8123.483626,5846.542803,0.222237733,125.200184,303.1528121,1364.092442,966.9435749,2556.286286,342.5439172,1615.619133,340.9434086,24.20648323,327.662886,44.97297527,250.8389244,49.00315898,124.0943653,15.51792727,88.96662479,11.79151859,I型
9.205028787,1.2020093,3.382792672,0.219090107,299.2287833,5314.237626,3893.260825,0.411909254,109.2275034,354.1458285,859.7666237,652.7950667,1702.167934,228.6492988,1074.71555,219.3910382,15.54193704,208.0130462,28.54467378,154.4754075,30.04068534,73.27167766,9.091252402,50.86889316,6.904541311,I型
10.03184812,1.288469849,3.477683772,0.213224212,486.2358771,8839.125436,6564.465478,0.268415013,128.8750038,361.2998017,1346.049156,1156.049139,2857.966216,380.4888934,1775.523934,369.0653569,25.37193878,347.4952842,46.59750807,255.7431049,49.2368706,121.5032992,14.81733334,82.66009911,10.55730262,I型
7.305195625,1.22013773,3.073646504,0.201769401,842.1296535,12249.152,8577.470942,0.169809041,136.9721797,370.6380119,2182.675376,1458.005481,3685.272169,507.2614326,2364.693167,526.9408438,35.29784836,531.9180218,74.1530557,416.4752311,81.45975872,199.3095937,24.51725203,143.1620411,18.01072784,I型
8.255126892,1.23622142,3.095998123,0.220738242,392.0040972,6312.422907,4546.067108,0.303579432,132.015447,325.8895192,1073.490116,766.9423249,1999.76384,267.4094485,1227.696275,265.382766,18.87245379,249.4038316,34.29203169,190.5672257,37.7945832,93.52860368,11.86325249,66.64069653,8.775458348,I型
8.168380037,1.255338904,2.981455863,0.224412154,582.968313,9078.860753,6562.588898,0.230476428,131.9130013,348.8631022,1513.660658,1128.571895,2868.794762,384.2499733,1779.068783,374.6558255,27.2476593,357.1783776,49.77175654,276.5684255,54.63214483,135.0977772,17.03869915,99.10461321,13.21940241,I型
9.079964515,1.261165432,3.231864999,0.206011855,355.3219646,6036.726777,4407.746021,0.331071216,124.3859673,324.1490965,979.0917508,764.6356668,1911.657847,257.6132459,1199.794841,257.1428531,16.90156714,235.9864636,33.04437714,180.028711,34.99317826,86.93804925,10.71327202,60.40473399,7.780219553,I型
7.668220799,1.230492939,2.939066494,0.219608976,425.2474649,6320.303415,4498.623084,0.292892186,118.024072,323.4249705,1104.245814,772.8312749,1934.218884,263.1885974,1242.882461,266.4510347,19.05083218,256.8401833,35.08440824,195.8152154,38.18528587,97.80652481,12.09959289,72.29206904,9.311237421,I型
5.5367786,1.094869135,2.832948451,0.185919671,1376.968292,17210.26493,11312.01234,0.091686002,143.7628613,327.2975729,3569.766013,1806.880552,4743.39495,674.2495194,3265.816112,773.3851018,48.28610108,801.6308791,116.2243744,652.6203385,129.009396,325.2463234,39.81150242,234.0846097,29.85915521,I型
9.098842465,1.29349114,3.064647229,0.225007988,392.9461744,6539.545886,4826.553935,0.343079143,125.8493,350.8102936,1022.534598,847.359215,2111.839499,288.4247165,1296.368874,263.4671775,19.09445322,247.4716086,34.63144963,188.0493571,36.90494792,95.65828804,12.13794984,66.80084964,8.802902097,I型
9.136519988,1.275411262,3.109451193,0.219206373,704.7407524,12007.08184,8868.33639,0.188689985,133.1649218,354.9762325,1881.266947,1526.014079,3922.793769,521.9157285,2367.73334,495.3670832,34.51239045,450.323858,62.96113746,350.1715896,66.57885713,169.2426843,22.02930572,119.8059279,16.36514712,I型
8.223519004,1.266069741,2.986728808,0.227370454,385.5290424,6012.64301,4325.517152,0.345155671,134.7812993,351.5388612,1018.493657,751.3860814,1875.841811,255.7100343,1174.43778,249.7841556,18.35729008,236.6272283,32.75810641,184.8200784,35.39184001,93.05523042,11.81589193,65.53993721,8.623887779,I型
6.659383715,1.207793837,2.679866659,0.199207252,825.71586,10995.11967,7738.913614,0.163037475,116.3409626,319.2281717,1958.004876,1303.205824,3340.287037,463.0875752,2135.230182,466.6978897,30.40510659,454.7321269,62.02952062,348.7333811,69.00210607,178.9100023,24.0285864,140.3716962,20.39376256,I型
8.497644518,1.249974634,3.361071527,0.208999268,336.9980959,5500.677497,3909.983575,0.376056585,130.0322959,359.5402916,956.0802968,678.6945352,1674.030153,229.8151736,1074.4783,236.7227061,16.24270748,232.7646518,31.33263599,175.2739454,34.89554308,84.97705055,10.55833782,57.2896763,7.521783525,I型
9.972330045,1.257232751,3.590033055,0.209382483,679.4181541,12511.94562,9259.60712,0.207913024,144.681807,398.7053595,1917.654567,1605.765551,4010.33593,543.4291962,2527.498739,536.4760033,36.10170033,501.2419612,67.24593464,369.1658303,72.01974815,173.380708,21.10697083,115.5010862,15.02169318,I型
7.3088943,1.234993692,2.766999685,0.21588131,472.9336902,6726.657686,4798.570928,0.294531028,124.3832579,341.8033254,1160.500227,819.2194975,2074.103484,289.9907181,1312.683533,282.8089157,19.76477978,268.9188149,37.35327676,208.5663178,41.87742968,106.4398683,13.50841039,80.39872733,10.52368581,I型
7.652545003,1.239945328,3.086070031,0.207650795,374.5741896,5672.59913,4011.733052,0.339420495,135.7369063,338.0897566,996.0793804,679.3476647,1752.374142,237.3309336,1084.211594,241.9835167,16.4852014,237.5502282,32.06058998,184.9634972,35.92874999,90.79743682,11.47259965,63.67761223,8.335982923,I型
8.248346045,1.242361208,3.049897582,0.232339754,325.423495,5122.575612,3672.059489,0.375778793,132.3979212,332.3164191,884.3405367,636.1567267,1583.312013,213.9608784,1013.306289,209.4139807,15.90960121,203.9604619,28.27534346,153.7819452,31.08275428,76.8088256,9.809430122,55.32199415,7.134831339,I型
9.70120228,1.260294485,3.496870861,0.218066906,521.0458341,9282.142169,6835.798319,0.271761222,132.8597107,394.3605415,1451.12882,1197.980735,2932.583954,405.8218581,1881.05847,390.6828226,27.67047967,374.4271639,50.14879554,274.7687101,52.42192802,127.4398024,15.94893125,88.5777918,11.48190632,I型
8.87740642,1.321941956,3.066989627,0.216420605,425.9453847,6925.248331,5102.832999,0.309190327,127.7904188,336.8009465,1089.299752,896.1657994,2261.251804,303.9918575,1341.530269,280.2001699,19.69309951,268.4590507,36.31301095,196.3144305,38.42185578,98.82527764,12.47867338,72.4107154,9.892565467,I型
11.75254249,1.348865482,3.731076624,0.215177765,256.2673302,5268.480847,3979.086603,0.47790191,137.7015648,370.4007903,775.0560987,713.7948669,1766.17658,230.6391365,1047.199138,206.8729566,14.40392478,196.4894508,25.98671676,139.9742086,27.3606699,66.5154193,8.295124649,43.56544614,6.151109021,I型
9.341544984,1.282381853,3.368680303,0.210193522,392.171298,6816.874831,5002.793247,0.324288844,128.5598326,351.5510861,1084.067775,868.2461397,2201.074928,292.2897815,1339.830914,282.0610887,19.29039521,271.4859939,37.1171131,197.5331044,39.49876366,97.13296345,11.85305989,66.66912066,8.723689779,I型
8.4781393,1.280997149,3.169193102,0.204322656,361.5162562,5745.39385,4147.12127,0.366220695,137.2983965,350.3920678,956.7784482,726.4014874,1798.351291,244.3766261,1122.155541,239.7620907,16.07423333,235.4443966,31.52525667,174.8128715,34.41122267,85.64141055,10.52319855,61.45776355,7.67801228,I型
9.638565204,1.303080995,3.398991867,0.222988335,312.5289256,5435.228981,3995.280417,0.443207302,136.2645704,379.6422571,856.5794272,713.9223113,1729.404466,231.1388923,1084.186613,220.4415766,16.18655797,218.2992133,28.7033295,159.5299361,30.8735261,76.04974121,9.572856708,53.12991735,7.21061676,I型
3.36045381,0.887161276,2.744144419,0.112578104,507.1484038,5145.565724,2853.571023,0.143239131,136.8972433,203.9302052,1423.704572,403.9069622,1113.440674,170.2810401,900.9553304,255.0021589,9.984856934,285.9919789,43.20831983,255.7969794,49.95204349,120.5706986,15.46388315,86.21522864,11.09099781,I型
4.579253643,0.987762774,3.216093813,0.113623277,403.4572721,4868.28981,2904.539932,0.197006795,132.6872588,234.6335644,1190.992243,437.8653644,1180.107233,168.8650358,877.2278989,231.2192159,9.255184148,266.6478477,38.44449301,228.3112577,43.1422726,106.1772026,12.72399455,68.58773626,8.7228301,I型
3.857492391,0.889941924,3.298408685,0.097557788,455.5090896,5222.045037,2945.088049,0.157560677,138.4337769,218.0534538,1383.933213,416.4381148,1155.682579,175.5119806,926.0049375,262.3485496,9.101887433,308.7545307,44.39186458,264.2694063,50.27440216,124.2710084,14.22433223,77.43654523,9.401685072,I型
4.060088597,0.893830978,3.581907216,0.07463105,504.8777419,6143.953985,3464.822529,0.13085891,144.7465384,211.4648614,1615.976027,485.814062,1380.293263,201.4965255,1075.571228,313.3015871,8.34586291,371.6313842,52.93786165,321.1401031,60.94266504,143.8141598,16.47459638,85.82921613,10.38544285,I型
3.744042635,0.902931715,3.188242265,0.098791773,688.1139529,7714.222818,4325.882923,0.108475589,140.741851,223.9683608,2064.689058,610.5897307,1719.909893,254.1968888,1338.19402,389.4151347,13.57725545,450.8411045,66.32772765,395.1820453,74.50197315,183.5272969,21.70987737,116.979372,14.58144018,I型
3.995723261,0.904895486,3.431910721,0.090397025,493.0008749,5792.561966,3268.571628,0.142806511,134.7550424,218.4413358,1529.631491,466.86513,1282.76833,195.3264921,1020.980653,293.1723548,9.458668435,347.69264,49.66568501,297.6823945,55.50773743,133.761485,15.87432351,83.81014873,10.36443239,I型
1.854990329,0.74671225,2.078750032,0.095063291,1514.049349,11362.3848,5311.306166,0.03806502,127.1613656,147.7587815,3881.747093,665.6256154,1999.215718,318.7574049,1764.01083,545.1962897,18.5003082,646.7763423,102.1560017,632.7475268,124.4442323,326.2212708,44.09413758,257.3883894,35.50364342,I型
4.107447322,0.926139309,3.185252081,0.104737868,448.7953621,5191.002692,3001.652441,0.172907366,135.4494184,230.0639803,1330.562053,436.886584,1189.859894,173.0710784,933.5055137,258.8485963,9.48077448,293.7676672,43.29793007,254.8954967,47.43465359,119.7028327,14.00060804,76.29521155,9.393798344,I型
3.832972195,0.923719037,3.329389267,0.10194037,449.3812984,5042.969881,2843.991113,0.173328364,129.652219,227.9774256,1315.292088,408.2244472,1123.331586,167.2674694,874.5479217,261.1506577,9.469030666,307.4619633,43.4788828,261.4208893,49.67106929,121.4944855,13.93622509,76.39482073,9.82834482,I型
4.715926694,0.936368742,3.73849617,0.092177681,469.0229267,5984.609198,3596.019247,0.175780593,140.7754459,244.2139747,1389.311356,524.2150244,1431.007242,213.9543658,1107.865538,308.8930119,10.08406507,360.3320053,51.14628712,294.1061843,55.79156532,132.6490113,15.4364864,79.73389754,10.08315705,I型
3.390466237,0.912394296,2.649198529,0.11148739,550.0615684,5474.858814,3105.979839,0.148413596,128.4430794,215.6458662,1453.006137,441.9967466,1241.372057,183.3122952,958.6520553,270.2250032,10.42168126,299.4591822,44.98287435,263.7183898,52.51229019,133.6493152,16.34414526,93.51046662,11.69617517,I型
3.7713327,0.907935711,3.220186004,0.099645501,587.1487883,6524.317739,3706.443937,0.138017294,140.2125195,232.6229638,1685.462426,524.7970218,1469.140787,219.2062932,1143.828097,337.6312037,11.84053392,388.5446678,57.80208757,332.9481603,65.16751112,157.2273032,18.44097907,99.81529401,12.46537281,I型
3.13110233,0.887913184,2.721526128,0.102312022,1219.864295,11922.9591,6463.38377,0.06315959,134.6192562,211.3185432,3345.787111,905.2262252,2531.240387,389.9017007,2017.488741,598.0782169,21.44849935,682.2379194,105.6466497,626.090442,120.7183968,307.5558451,37.68607635,207.3769302,26.47595575,I型
3.85777755,0.919113548,3.177449777,0.102987864,452.4998635,5032.95468,2857.905781,0.170360282,132.7137667,222.4208066,1305.590739,413.7175841,1114.689663,170.4910277,890.7571333,258.9022626,9.348110605,295.4669938,44.1498886,258.1619366,49.81407298,120.9460774,14.03547059,76.92497679,9.958743182,I型
3.862109474,0.926912053,3.101500404,0.105315517,488.8790328,5438.011119,3084.035768,0.161105041,132.4585888,230.3063224,1429.541379,447.4807296,1210.168267,183.2750631,955.3451536,277.5943998,10.17215503,311.5911254,47.4102846,273.4529566,52.66275442,130.4803982,15.2106929,83.10943557,10.51632374,I型
11.90734118,1.694151501,2.589401083,0.278421065,501.7647059,8907.8,6996.2,0.705139006,4960,837,1187,1416,3174,396.4,1654,328,27.8,267,35.3,189,35.2,88.3,12.9,85.3,11.6,I型
6.432305999,1.342042694,2.256955464,0.092562748,1082.352941,12882.47,9377.47,0.050023685,7400,105.6,2111,1650,4164,549,2433,565,16.47,502,67.1,354,65.2,168.9,25.2,184,27.6,I型
7.508506874,1.346940762,2.501765952,0.088051973,729.4117647,10116.67,7370.17,0.067650531,7890,114.6,1694,1298,3269,434,1907,450,12.17,375,53.3,284,51,130.2,18.7,124,16.3,I型
14.10027629,1.417437929,4.250694825,0.101345392,446.4705882,10401.45,8142.51,0.103574144,3460,136.2,1315,1492,3620,468,2083,465,14.51,390,51,253,45.4,105.4,13.59,75.9,9.65,I型
5.771422209,1.307407991,2.122703694,0.10042604,1047.647059,11830.86,8275.07,0.089044817,8920,196.7,2209,1433,3640,491.6,2169,525,16.47,457,65.2,357.2,66.3,172.2,25.01,178.1,25.78,I型
11.64802424,1.651465918,2.484241044,0.241277798,586.4705882,10361.48,8108.7,0.324840764,4330,459,1413,1619,3690,451.5,1940,380.6,27.6,299.4,41.4,224.5,41,105.2,15.14,99.7,13.44,I型
2.342377809,1.089194569,1.460552509,0.092143512,2458.823529,16037.6,8994.8,0.03203125,11570,143.5,4480,1365,3830,541,2480,756,22.8,738,120.4,687,129.9,352,57.6,418,59.9,I型
2.286704455,1.023339352,1.399224347,0.074529134,2535.294118,16520.9,9476.7,0.027048458,11780,122.8,4540,1374,4074,572,2657,781,18.7,729,114.8,643,123.9,341.3,56.7,431,64.5,I型
7.070524412,1.201269535,2.946587881,0.082192395,1235.294118,17477.7,12511.7,0.036498316,7280,108.4,2970,2070,5440,734,3410,836,21.7,748,101.8,542,97.7,236,32.7,210,27.8,I型
5.044820962,1.269518044,1.991678264,0.078298239,1209.411765,12598.01,8616.81,0.043921881,9080,110.2,2509,1446,3826,515,2254,562,13.81,495,70.6,381,70.9,189.8,28.7,205.6,30.6,I型
11.32735584,1.60531725,2.481751825,0.185691432,705.8823529,12188.4,9577.6,0.175925926,6330,285,1620,1895,4317,538.8,2336,465,25.8,360,49.4,260,47,120.8,17.5,120,16.1,I型
11.50463364,1.392965255,3.569643036,0.1061059,515.2941176,10103.92,7710.67,0.091765527,4560,131.5,1433,1405,3402,445,1996,448,14.67,378,50.1,260,47,112,14.51,87.6,11.04,I型
6.417039339,1.332949059,2.239025598,0.084958643,982.3529412,11984.37,8506.67,0.051843318,8700,112.5,2170,1494,3750,499.7,2218,531,13.97,452,65.5,345,64.5,167,24.1,167,22.6,I型
10.05834618,1.432169597,3.00926168,0.092735908,574.7058824,9868.48,7531.59,0.093842887,4340,132.6,1413,1370,3391,436.5,1893,428.9,12.19,355.4,46.8,240.7,44.3,110.4,15.01,97.7,13.58,I型
3.223066104,1.125553241,1.784103812,0.061574863,1764.705882,14137.3,8739.5,0.029911504,11050,101.4,3390,1348,3800,533,2370,675,13.5,647,100.2,522,97.9,257,39.2,300,44.5,I型
28.03520972,1.842631193,4.182293919,0.336469485,327.6470588,11815.25,10218.9,0.624338624,2670,590,945,2177,4695,564.7,2338,405,39.2,281.6,33.4,167.9,28.8,67.9,8.79,55.7,7.26,I型
1.623638576,0.912704047,1.509157039,0.023289782,2008.823529,12168.53,5741.93,0.017748377,6670,71.1,4006,773,2356,347.3,1676,585,4.63,623,109,726,137.6,386.2,55.2,341.5,42.1,I型
14.96673158,1.458758186,3.112132697,0.150139389,489.4117647,11515.58,9459.78,0.433469388,4832,531,1225,1736,4348,546.2,2355,455,19.58,313,40.6,231,39.4,99.6,13.8,83.2,10.2,I型
3.156750125,0.928133357,2.179276933,0.033645296,1335.294118,12281.81,7303.01,0.028914474,8700,87.9,3040,999,3070,443,2130,654,7.01,598,92.1,572,103.7,280,37.7,227,28.3,I型
11.02555435,1.137073466,4.111705546,0.074381288,396.4705882,8522.01,6541.88,0.251270815,5986,286.7,1141,1036,2879,391.4,1803,423,9.48,335,42.7,237,39.6,97.2,12,67.4,8.23,I型
1.079887781,0.852111201,1.281168849,0.055255997,1660.588235,8357.2,3346.4,0.022634921,5560,71.3,3150,425,1352,203.6,987,371.5,7.3,437.2,80.4,559,109.1,312.3,44.5,282.3,36,I型
19.77796895,1.455038029,4.397278719,0.202755467,242.3529412,7371.99,6103.83,0.964721845,3370,711,737,1136,2754,350.1,1545,300.9,17.83,219,26.8,147.5,24.6,59.9,7.26,41.2,4.9,I型
11.58295903,1.192667432,4.103288596,0.096757311,310,6732.73,5147.38,0.310130719,5069,284.7,918,851,2237,304.5,1412,333.2,9.68,261.4,34.3,190.9,32.37,79.2,9.78,52.7,6.7,I型
4.877059537,0.912456618,2.86852375,0.045188089,1168.823529,14351.61,9883.28,0.047024276,8240,120.1,2554,1351,4183,604,2930,804,11.28,689,95.7,544.6,92.8,237.1,31.53,198.7,24.9,I型
13.93920541,1.265906805,4.151891049,0.128729224,311.1764706,7609.29,6027.68,0.428726877,4587,394,919,1028,2686,351,1607,342.5,13.18,265.5,33.96,186.4,31.45,76.4,9.5,52.9,6.5,I型
8.049395641,1.140719405,3.115666295,0.065343598,938.8235294,15357.37,11416.67,0.114360087,7721,263.6,2305,1791,5072,686.9,3107,745,14.77,601.1,80.9,463,80.7,203.3,27.2,159.6,19.9,I型
2.491040376,0.88591664,1.789491902,0.038484713,1405.882353,10696.4,6256.7,0.037259259,7750,100.6,2700,830,2615,389.8,1854,561,6.9,517,79.7,497,91.7,248,36.6,239,30.7,I型
2.153402507,0.777658899,1.87579509,0.037196315,1402.941176,10583.46,5899.03,0.050758377,3320,143.9,2835,716,2405,368.8,1822,580.3,6.93,540.8,87.1,541.2,99.4,273.3,38.81,238.5,30.32,I型
17.35755468,1.324841048,4.750376107,0.074552437,308.2352941,9016.28,7306.37,0.298577236,5060,293.8,984,1268,3313,426,1894,396.6,8.77,300.9,37.77,204.4,34.04,79.9,9.98,52.4,6.52,I型
1.229014284,0.924496479,1.195311647,0.042733084,1783.529412,9114.18,3843.93,0.022857999,7730,76.3,3338,519.5,1581,232,1112,393.6,5.83,438.1,81,569.7,113.8,337.6,49,303.2,39.85,I型
1.955866551,0.83292272,1.60055009,0.044550788,1894.117647,12860.89,6837.19,0.033174603,8200,125.4,3780,878,2786,417.7,2086,660,9.49,623,102.5,651,120.1,333,50.1,322,42,I型
1.136253314,0.809654008,1.368989945,0.080894197,1329.411765,7093.06,2905.46,0.029924242,4850,79,2640,358,1156,175.1,875,332,9.36,374,69.2,465,90.7,257,36.9,226,28.8,I型
1.646222608,0.940856316,1.449118616,0.029405501,1786.470588,10763.4,5066,0.020896359,8410,74.6,3570,697,2093,304,1466,501,5,532,94.5,632,124.1,351,50.2,303.7,39.9,I型
5.119007375,1.09850239,2.192091374,0.0645181,792.9411765,9031.84,6217.24,0.117492711,6871,201.5,1715,962,2708,373.3,1733,432.4,8.54,357.2,52,311,55.1,151,21.44,134.8,17.06,I型
4.173463396,1.076475522,1.965786239,0.057033875,912.9411765,9027.66,5925.44,0.097631579,6660,185.5,1900,903,2556,357.3,1660,441.4,7.74,368.8,56.2,342.6,63,171.6,24.96,155.2,19.86,I型
7.6689066,1.012842765,4.074975219,0.04752742,476.4705882,8235.07,5801.82,0.128581611,2980,180.4,1403,866,2430,347,1692,460,6.82,399,55.4,302,49.3,119,15.17,81,9.38,I型
6.917175651,0.962238072,3.58089599,0.051677171,841.1764706,13433.08,9565.88,0.091090005,3249,201.4,2211,1379,4010,577,2836,752,11.88,619,85.8,483,82.2,199.8,25.8,143,17.6,I型
6.821665375,1.056926964,3.249913104,0.051368809,576.4705882,8557.56,6041.56,0.135135135,3513,200,1480,932,2537,361.3,1745,459,7.26,385,53.7,299,49.8,122,17.1,98,11.4,I型
6.417943593,0.996780747,3.341657062,0.054058794,894.1176471,13163.5,9287,0.085067265,3416,189.7,2230,1360,3940,561,2700,714,12,614,85,476,79,196,26.4,152,18.1,I型
20.11895684,1.295524768,5.103039897,0.11605744,244.1176471,7948.37,6636.76,0.6,1059,429,715,1164,2942,397,1778,344,11.76,256,31.6,164.3,26.3,63.8,8,41.5,5.11,I型
7.991959866,0.961259073,4.069161063,0.057813278,747.0588235,13471.33,9818.97,0.106682809,1633,220.3,2065,1415,4122,600.6,2913,755,13.37,624.7,83.2,454.1,75.9,184,23.07,127,15.39,I型
9.338307953,1.091757026,3.896843916,0.065324527,660.5882353,12405.7,9359.9,0.14748538,2919,252.2,1710,1462,4020,567,2650,648,12.9,529,69.3,377,62.9,152,19.5,112.3,13.8,I型
5.741959371,1.139047117,2.691303717,0.071295575,710.5882353,8972.2,6044.9,0.126436782,3617,220,1740,967,2590,358,1680,440,9.9,393,60.8,359,62,155.7,21.1,120.8,14.9,I型
13.49067499,1.154082899,4.879807111,0.069121418,651.1764706,16472.38,12973.27,0.14380508,2190,277.4,1929,2082,5702,770,3570,832,17.27,653,84.2,439,73.8,175,21.25,110.7,13.16,I型
9.333097432,1.107925984,3.84403491,0.064702945,462.9411765,8737.21,6493.58,0.180122324,3115,235.6,1308,1024,2789,390.9,1829,451.8,8.88,365.7,47.02,263.9,44.7,111.9,14.38,78.7,9.33,I型
8.970551969,0.993905599,4.5303396,0.057895588,734.7058824,14473.78,10622.51,0.118410042,2330,254.7,2151,1562,4480,643,3110,813,14.51,684,90.8,484,81.9,196.4,23.5,124.9,14.77,I型
5.119982992,0.947643668,3.108702426,0.043360649,840.5882353,10850.56,7212.25,0.074918567,2863,161,2149,1020,3011,439,2130,604,8.25,537,76.6,428,74.8,188.6,24.42,142.9,16.99,I型
4.913914351,0.948472988,2.99521772,0.047578899,1023.529412,12691.46,8406.66,0.07672,4056,191.8,2500,1192,3490,514,2487,713,10.66,630,92.6,520,90.2,227,29.9,174,21.1,I型
8.731327655,1.031511783,4.065576626,0.058437623,722.9411765,13449.6,9914.1,0.112025948,3260,224.5,2004,1496,4200,602,2870,733,13.1,604,81.2,432,74.9,180,22.3,122.9,14.2,I型
3.229265689,0.912538649,2.370579806,0.02889166,1488.235294,13848.8,8338.2,0.030121951,3168,98.8,3280,1139,3440,507,2470,775,7.2,725,110.5,641,116.5,311,42.5,253,31.1,I型
8.613859562,0.992458928,4.003796612,0.060811679,808.2352941,15109.37,11172.17,0.0888,2610,199.8,2250,1650,4720,676,3290,821,15.17,665,88.1,474,81.7,200,24.5,137.4,16.5,I型
